model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,fourier_features,scale
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1498.424202016399,181.04804733727812,0.026329638436436653,1.4781005382537842,0.001,3,32,3,1,cuda,500,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,181.04804733727812,0.02675667218863964,1.329411268234253,0.001,3,32,3,1,cuda,500,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1348.4171542942604,181.04804733727812,0.026620108634233475,1.330639362335205,0.001,3,32,3,1,cuda,500,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1089.6003924552376,121.93974175035868,0.018911341205239296,1.6020987033843994,0.001,3,32,3,1,cuda,500,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1437.3126385751339,121.93974175035868,0.02334562875330448,1.6263282299041748,0.001,3,32,3,1,cuda,500,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1150.491276303129,121.93974175035868,0.01786332204937935,1.6166925430297852,0.001,3,32,3,1,cuda,500,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,954.1162671519411,121.93974175035868,0.018200749531388283,1.6413161754608154,0.001,3,32,3,1,cuda,500,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,996.6868254267068,121.93974175035868,0.02018430270254612,1.6084680557250977,0.001,3,32,3,1,cuda,500,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1247.910228152192,121.93974175035868,0.021831614896655083,1.602616310119629,0.001,3,32,3,1,cuda,500,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1981.1862423652944,121.93974175035868,0.025798296555876732,1.6064980030059814,0.001,3,32,3,1,cuda,500,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1262.5951122197123,121.93974175035868,0.020887095481157303,1.6028287410736084,0.001,3,32,3,1,cuda,500,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1112.7064677982764,121.93974175035868,0.021211128681898117,1.602137804031372,0.001,3,32,3,1,cuda,500,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1215.3992061997992,121.93974175035868,0.024045730009675026,1.6009867191314697,0.001,3,32,3,1,cuda,500,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1177.1551597013051,181.04804733727812,0.021933726966381073,2.651942253112793,0.001,3,32,3,1,cuda,1000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1644.0442891357095,181.04804733727812,0.02587304264307022,2.6705901622772217,0.001,3,32,3,1,cuda,1000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1248.9105889704651,181.04804733727812,0.021533358842134476,2.656266212463379,0.001,3,32,3,1,cuda,1000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1183.2597852346887,181.04804733727812,0.02226121537387371,2.6527926921844482,0.001,3,32,3,1,cuda,1000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1107.577500104585,181.04804733727812,0.021740520372986794,2.661142587661743,0.001,3,32,3,1,cuda,1000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1566.44667864165,181.04804733727812,0.026864932850003242,2.657371759414673,0.001,3,32,3,1,cuda,1000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1892.0901849585844,181.04804733727812,0.029153162613511086,2.656506299972534,0.001,3,32,3,1,cuda,1000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1518.754235692771,181.04804733727812,0.026508986949920654,2.6520204544067383,0.001,3,32,3,1,cuda,1000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1400.628583343792,181.04804733727812,0.02383863553404808,2.656569004058838,0.001,3,32,3,1,cuda,1000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1317.8912459734772,181.04804733727812,0.025909122079610825,2.652770519256592,0.001,3,32,3,1,cuda,1000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1071.1812445092871,121.93974175035868,0.018703164532780647,3.20292067527771,0.001,3,32,3,1,cuda,1000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1086.3353021460844,121.93974175035868,0.018018532544374466,3.200742244720459,0.001,3,32,3,1,cuda,1000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1144.040180252259,121.93974175035868,0.017715593799948692,3.2013044357299805,0.001,3,32,3,1,cuda,1000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,896.6343956555388,121.93974175035868,0.017085280269384384,3.2027716636657715,0.001,3,32,3,1,cuda,1000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,932.3486563441265,121.93974175035868,0.018818244338035583,3.2012827396392822,0.001,3,32,3,1,cuda,1000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1410.5789355338018,121.93974175035868,0.024497393518686295,3.2033042907714844,0.001,3,32,3,1,cuda,1000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1693.6292095465194,121.93974175035868,0.026948772370815277,3.202021598815918,0.001,3,32,3,1,cuda,1000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1313.2094249393408,121.93974175035868,0.020732076838612556,3.2038469314575195,0.001,3,32,3,1,cuda,1000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1069.6390117762717,121.93974175035868,0.0194795373827219,3.2046382427215576,0.001,3,32,3,1,cuda,1000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1065.0963816202309,121.93974175035868,0.020553184673190117,3.2193524837493896,0.001,3,32,3,1,cuda,1000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1611.8832386839022,181.04804733727812,0.021780991926789284,5.301108121871948,0.001,3,32,3,1,cuda,2000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1870.9013528070616,181.04804733727812,0.02299308590590954,5.3063249588012695,0.001,3,32,3,1,cuda,2000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2152.5945592264893,181.04804733727812,0.019536610692739487,5.300780534744263,0.001,3,32,3,1,cuda,2000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1111.6826224167503,181.04804733727812,0.020397139713168144,5.3022754192352295,0.001,3,32,3,1,cuda,2000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1008.3641127008032,181.04804733727812,0.020387902855873108,5.300194025039673,0.001,3,32,3,1,cuda,2000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1575.4444026104418,181.04804733727812,0.024790465831756592,5.300405025482178,0.001,3,32,3,1,cuda,2000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3548.011271649096,181.04804733727812,0.027781685814261436,5.3346617221832275,0.001,3,32,3,1,cuda,2000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1453.49570417085,181.04804733727812,0.023276668041944504,5.305356502532959,0.001,3,32,3,1,cuda,2000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2374.0064790411648,181.04804733727812,0.023873286321759224,5.327263116836548,0.001,3,32,3,1,cuda,2000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1429.2888690177376,181.04804733727812,0.025190100073814392,5.303833246231079,0.001,3,32,3,1,cuda,2000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1215.9716849167503,121.93974175035868,0.018464766442775726,6.4013659954071045,0.001,3,32,3,1,cuda,2000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1074.094503012048,121.93974175035868,0.01860378310084343,6.43661093711853,0.001,3,32,3,1,cuda,2000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,907.9549487010543,121.93974175035868,0.01659577153623104,6.419847249984741,0.001,3,32,3,1,cuda,2000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,837.2560737742638,121.93974175035868,0.01637313701212406,6.407056093215942,0.001,3,32,3,1,cuda,2000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,888.5723728246319,121.93974175035868,0.017143553122878075,6.3991875648498535,0.001,3,32,3,1,cuda,2000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1675.3584415788152,121.93974175035868,0.024027429521083832,6.403625249862671,0.001,3,32,3,1,cuda,2000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1704.2942917503347,121.93974175035868,0.023547623306512833,6.400022029876709,0.001,3,32,3,1,cuda,2000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1104.0719963186077,121.93974175035868,0.020754283294081688,6.401264190673828,0.001,3,32,3,1,cuda,2000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1159.4579685931226,121.93974175035868,0.02269655279815197,6.4023048877716064,0.001,3,32,3,1,cuda,2000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1171.8937547063254,121.93974175035868,0.02193327248096466,6.395659923553467,0.001,3,32,3,1,cuda,2000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,144.84529445180837,0.027885600924491882,0.3545043468475342,0.001,3,32,4,1,cuda,100,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,144.84529445180837,0.030093293637037277,0.3407318592071533,0.001,3,32,4,1,cuda,100,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,144.84529445180837,0.026868615299463272,0.34165000915527344,0.001,3,32,4,1,cuda,100,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,144.84529445180837,0.026969503611326218,0.34281420707702637,0.001,3,32,4,1,cuda,100,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1389.5006105149766,144.84529445180837,0.0269454512745142,0.3437938690185547,0.001,3,32,4,1,cuda,100,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,144.84529445180837,0.028027882799506187,0.3413527011871338,0.001,3,32,4,1,cuda,100,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,144.84529445180837,0.03020167537033558,0.3422098159790039,0.001,3,32,4,1,cuda,100,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,144.84529445180837,0.027166491374373436,0.4061305522918701,0.001,3,32,4,1,cuda,100,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,144.84529445180837,0.027123963460326195,0.34243106842041016,0.001,3,32,4,1,cuda,100,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1389.4843423171853,144.84529445180837,0.026984844356775284,0.34196019172668457,0.001,3,32,4,1,cuda,100,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1442.6679818231257,104.37003683995088,0.023974627256393433,0.3944721221923828,0.001,3,32,4,1,cuda,100,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1803.0541384287149,104.37003683995088,0.02749345451593399,0.396378755569458,0.001,3,32,4,1,cuda,100,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,104.37003683995088,0.02678809128701687,0.39554333686828613,0.001,3,32,4,1,cuda,100,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,104.37003683995088,0.02664254978299141,0.40350866317749023,0.001,3,32,4,1,cuda,100,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1321.25355196829,104.37003683995088,0.02547295391559601,0.3954346179962158,0.001,3,32,4,1,cuda,100,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,104.37003683995088,0.027907028794288635,0.39438700675964355,0.001,3,32,4,1,cuda,100,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245146,104.37003683995088,0.03021455742418766,0.39380455017089844,0.001,3,32,4,1,cuda,100,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,104.37003683995088,0.02721569873392582,0.3948338031768799,0.001,3,32,4,1,cuda,100,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,104.37003683995088,0.02698887512087822,0.3965582847595215,0.001,3,32,4,1,cuda,100,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,104.37003683995088,0.027608415111899376,0.3947584629058838,0.001,3,32,4,1,cuda,100,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1201.8043933546687,144.84529445180837,0.02160501852631569,1.6916415691375732,0.001,3,32,4,1,cuda,500,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1377.45953083166,144.84529445180837,0.023339897394180298,1.6898298263549805,0.001,3,32,4,1,cuda,500,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1152.5597977848895,144.84529445180837,0.019757552072405815,1.6921813488006592,0.001,3,32,4,1,cuda,500,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1062.3906511462517,144.84529445180837,0.02058572694659233,1.7073397636413574,0.001,3,32,4,1,cuda,500,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1095.305186893407,144.84529445180837,0.02267558127641678,1.6993887424468994,0.001,3,32,4,1,cuda,500,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1508.2227804446954,144.84529445180837,0.02545110508799553,1.691375494003296,0.001,3,32,4,1,cuda,500,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1712.432400173611,144.84529445180837,0.027909182012081146,1.6927084922790527,0.001,3,32,4,1,cuda,500,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1432.5559346762047,144.84529445180837,0.02561347372829914,1.6924142837524414,0.001,3,32,4,1,cuda,500,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1366.4524661144578,144.84529445180837,0.025781763717532158,1.6968061923980713,0.001,3,32,4,1,cuda,500,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1265.9762722766063,144.84529445180837,0.025258325040340424,1.7020959854125977,0.001,3,32,4,1,cuda,500,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,984.0714184864457,104.37003683995088,0.01722615398466587,1.9629058837890625,0.001,3,32,4,1,cuda,500,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1180.10660219001,104.37003683995088,0.01944803074002266,1.9622106552124023,0.001,3,32,4,1,cuda,500,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1030.1907996569612,104.37003683995088,0.018186364322900772,1.9620118141174316,0.001,3,32,4,1,cuda,500,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,822.6389712495817,104.37003683995088,0.01656273566186428,1.9632797241210938,0.001,3,32,4,1,cuda,500,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,818.5029349167503,104.37003683995088,0.017325129359960556,1.9630990028381348,0.001,3,32,4,1,cuda,500,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1351.0630412274097,104.37003683995088,0.023204058408737183,1.9634466171264648,0.001,3,32,4,1,cuda,500,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1671.6332033864626,104.37003683995088,0.024666134268045425,1.9620513916015625,0.001,3,32,4,1,cuda,500,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1266.5348882509204,104.37003683995088,0.02263711765408516,1.9613869190216064,0.001,3,32,4,1,cuda,500,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1163.6838055346386,104.37003683995088,0.022496284916996956,1.9621293544769287,0.001,3,32,4,1,cuda,500,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1079.1704631024097,104.37003683995088,0.022630346938967705,1.9618468284606934,0.001,3,32,4,1,cuda,500,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1492.31222677167,144.84529445180837,0.021677285432815552,3.3781306743621826,0.001,3,32,4,1,cuda,1000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1480.5797813650436,144.84529445180837,0.02315208874642849,3.380948066711426,0.001,3,32,4,1,cuda,1000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1086.3204955237618,144.84529445180837,0.018571190536022186,3.3813388347625732,0.001,3,32,4,1,cuda,1000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1051.353414961931,144.84529445180837,0.02082717791199684,3.3855247497558594,0.001,3,32,4,1,cuda,1000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,968.3385704275435,144.84529445180837,0.02027004584670067,3.381582260131836,0.001,3,32,4,1,cuda,1000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1595.2850895770582,144.84529445180837,0.025931494310498238,3.384122848510742,0.001,3,32,4,1,cuda,1000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1862.619212527192,144.84529445180837,0.027687016874551773,3.385164260864258,0.001,3,32,4,1,cuda,1000,32,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1406.0352634496319,144.84529445180837,0.02511901594698429,3.3804123401641846,0.001,3,32,4,1,cuda,1000,32,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1323.011178829903,144.84529445180837,0.02496381290256977,3.379685640335083,0.001,3,32,4,1,cuda,1000,32,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1310.754119341951,144.84529445180837,0.025639887899160385,3.3812947273254395,0.001,3,32,4,1,cuda,1000,32,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,981.6015598853749,104.37003683995088,0.016062099486589432,3.920097589492798,0.001,3,32,4,1,cuda,1000,64,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1194.1574318105756,104.37003683995088,0.01995791308581829,3.921231508255005,0.001,3,32,4,1,cuda,1000,64,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,957.2337801727745,104.37003683995088,0.017729926854372025,3.9203438758850098,0.001,3,32,4,1,cuda,1000,64,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,800.180337234354,104.37003683995088,0.015702709555625916,3.9226081371307373,0.001,3,32,4,1,cuda,1000,64,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,821.2366405727075,104.37003683995088,0.01665402390062809,3.9414761066436768,0.001,3,32,4,1,cuda,1000,64,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3181.133645258116,104.37003683995088,0.023545993492007256,3.9181604385375977,0.001,3,32,4,1,cuda,1000,64,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1500.8798815051873,104.37003683995088,0.025167707353830338,3.9185585975646973,0.001,3,32,4,1,cuda,1000,64,20
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1295.2212077476572,104.37003683995088,0.020703917369246483,3.919663906097412,0.001,3,32,4,1,cuda,1000,64,20
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1155.7381622845548,104.37003683995088,0.022523146122694016,3.9244284629821777,0.001,3,32,4,1,cuda,1000,64,20
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1005.8065412692437,104.37003683995088,0.02125581167638302,3.919753313064575,0.001,3,32,4,1,cuda,1000,64,20
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1134.892801675452,144.84529445180837,0.020870015025138855,6.757981061935425,0.001,3,32,4,1,cuda,2000,32,10
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1254.7613095611614,144.84529445180837,0.021257691085338593,6.7497076988220215,0.001,3,32,4,1,cuda,2000,32,10
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1156.4979004559907,144.84529445180837,0.018989920616149902,6.772472381591797,0.001,3,32,4,1,cuda,2000,32,10
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1006.645758816516,144.84529445180837,0.019753964617848396,6.749965190887451,0.001,3,32,4,1,cuda,2000,32,10
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1005.6289154011881,144.84529445180837,0.02132447436451912,6.750504493713379,0.001,3,32,4,1,cuda,2000,32,10
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1411.310172983601,144.84529445180837,0.02421370893716812,6.8295738697052,0.001,3,32,4,1,cuda,2000,32,20
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1978.6955844210174,144.84529445180837,0.02729048766195774,6.75090479850769,0.001,3,32,4,1,cuda,2000,32,20
