model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,254.30986968708166,22.721758502896183,0.0038602130953222513,30.268627166748047,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.29117642444777,22.721758502896183,0.004690886940807104,30.271992444992065,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,249.9856012592035,22.721758502896183,0.0036076358519494534,30.267875909805298,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,601.9921626610609,22.721758502896183,0.009294969029724598,30.270501613616943,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,450.4274650686078,22.721758502896183,0.00820509810000658,30.26794123649597,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,543.3495610044343,22.721758502896183,0.007198735605925322,30.27061700820923,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,226.31232743473896,22.721758502896183,0.004066296387463808,30.268746376037598,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.2179185491968,22.721758502896183,0.004201853182166815,30.2714946269989,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,216.08050430890228,22.721758502896183,0.003688256023451686,30.268523931503296,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.64658634538154,22.721758502896183,0.003861600300297141,30.271270036697388,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,256.298890876004,22.721758502896183,0.003559837117791176,30.26843285560608,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,239.58274634998327,22.721758502896183,0.003753559198230505,30.270750999450684,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,381.7769332538487,22.721758502896183,0.007330646738409996,30.268372774124146,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,404.0042213123327,22.721758502896183,0.007475650403648615,30.28298830986023,0.001,3,128,3,1,cuda,3000,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.24940517277443,22.721758502896183,0.0033998885191977024,40.358264446258545,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.5647093582664,22.721758502896183,0.004206559620797634,40.36129593849182,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,419.48228329986614,22.721758502896183,0.007376722525805235,40.41765642166138,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,175.4844076828146,22.721758502896183,0.003277102019637823,40.37721347808838,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,245.8935873703146,22.721758502896183,0.004374191164970398,40.38109040260315,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,312.9549330133032,22.721758502896183,0.004509716294705868,40.457571506500244,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,437.315749979083,22.721758502896183,0.007386109326034784,40.359044551849365,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,313.65463546895916,22.721758502896183,0.0046163154765963554,40.40254330635071,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,495.52695417085005,22.721758502896183,0.0077230618335306644,40.35868215560913,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,342.68354145749663,22.721758502896183,0.005168349482119083,40.36440324783325,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,296.382492208417,22.721758502896183,0.00540127931162715,40.36182403564453,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.55456853455487,22.721758502896183,0.0029191274661570787,40.36793303489685,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,202.8674424259538,22.721758502896183,0.0038233648519963026,40.36342906951904,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,302.2218274138219,22.721758502896183,0.004231220576912165,40.41407608985901,0.001,3,128,3,1,cuda,4000,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,226.07730400769745,22.721758502896183,0.0036207970697432756,40.565494775772095,0.001,3,128,3,1,cuda,4000,True,100,45
