model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,343.00344476865797,22.721758502896183,0.008006119169294834,6.05466890335083,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,286.03321619812584,22.721758502896183,0.006640919484198093,6.082271099090576,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,429.1551583939926,22.721758502896183,0.008687714114785194,6.150154113769531,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,279.0932022360274,22.721758502896183,0.004547052551060915,6.091135025024414,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,333.54452445197455,22.721758502896183,0.0061574410647153854,6.148674011230469,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,365.268429185492,22.721758502896183,0.006551260594278574,6.107308387756348,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,382.179273081911,22.721758502896183,0.006713925860822201,6.209789752960205,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,362.91635421895916,22.721758502896183,0.007900729775428772,6.173987865447998,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,269.2860922858099,22.721758502896183,0.004392021335661411,6.030545711517334,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.3043580572289,22.721758502896183,0.007464865688234568,6.1156792640686035,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,475.9592719837684,22.721758502896183,0.009068915620446205,6.106447458267212,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,241.964937876506,22.721758502896183,0.004793110303580761,6.087871551513672,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,377.74132728831995,22.721758502896183,0.007539792452007532,6.0725321769714355,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.5943605149766,22.721758502896183,0.004914594814181328,6.0498762130737305,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,248.05697921895916,22.721758502896183,0.00459436746314168,6.091474533081055,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,296.0587074861948,22.721758502896183,0.005091224331408739,6.1061882972717285,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,381.51769447581995,22.721758502896183,0.008218051865696907,6.100483179092407,0.001,3,128,3,1,cuda,1000,0.5,1,True,100,45
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,280.2438765478581,22.721758502896183,0.005043562967330217,6.889702081680298,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,506.7871655894411,22.721758502896183,0.009301401674747467,6.92670750617981,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,359.6477158634538,22.721758502896183,0.007704210001975298,6.871187686920166,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.9701357513387,22.721758502896183,0.004192393738776445,6.869948863983154,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,316.2056062792838,22.721758502896183,0.007546549197286367,6.890747308731079,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,296.3376566160475,22.721758502896183,0.005615152418613434,6.960899353027344,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,295.4104216344545,22.721758502896183,0.004352968651801348,6.901551961898804,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,432.57241988788485,22.721758502896183,0.00843671802431345,6.945247650146484,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,291.75299897506693,22.721758502896183,0.004921472165733576,6.903404951095581,0.001,3,128,3,1,cuda,1000,0.6,1,True,100,45
