model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,in_features,hidden_features,hidden_layers,out_features,device,max_iters,zero_fraction,refresh_interval,outermost_linear
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,151.3021643867135,3.8504960811851583,0.003113660728558898,20.430773496627808,0.001,3,256,4,1,cuda,1000,0.5,10,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,206.92895279032797,3.8504960811851583,0.003799772821366787,20.398680925369263,0.001,3,256,4,1,cuda,1000,0.5,10,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,170.306546498494,3.8504960811851583,0.003385022282600403,20.43582582473755,0.001,3,256,4,1,cuda,1000,0.5,10,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,652.6848017068273,3.8504960811851583,0.010289903730154037,20.44936490058899,0.001,3,256,4,1,cuda,1000,0.5,10,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1310.102610964692,3.8504960811851583,0.019816003739833832,20.605183601379395,0.001,3,256,4,1,cuda,1000,0.5,10,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,316.10086962433064,3.8504960811851583,0.008044183254241943,20.377068281173706,0.001,3,256,4,1,cuda,1000,0.5,10,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,335.2454610107095,3.8504960811851583,0.00855260994285345,20.412047147750854,0.001,3,256,4,1,cuda,1000,0.5,10,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,552.0590264704651,3.8504960811851583,0.019957438111305237,20.45758605003357,0.001,3,256,4,1,cuda,1000,0.5,10,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,178.97193984270416,3.8504960811851583,0.003285764716565609,19.57122039794922,0.001,3,256,4,1,cuda,1000,0.5,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.92887435157297,3.8504960811851583,0.00451217545196414,19.757412910461426,0.001,3,256,4,1,cuda,1000,0.5,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,147.35687280371485,3.8504960811851583,0.0033473195508122444,19.641130447387695,0.001,3,256,4,1,cuda,1000,0.5,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,169.17644013554218,3.8504960811851583,0.003485017688944936,19.53373646736145,0.001,3,256,4,1,cuda,1000,0.5,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,151.81695532128515,3.8504960811851583,0.0034596973564475775,19.59345030784607,0.001,3,256,4,1,cuda,1000,0.5,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29852.80521826891,3.8504960811851583,0.420108824968338,19.598246574401855,0.001,3,256,4,1,cuda,1000,0.5,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30591.378363715277,3.8504960811851583,0.3904825747013092,19.723164319992065,0.001,3,256,4,1,cuda,1000,0.5,100,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30477.386159220216,3.8504960811851583,0.3891269862651825,19.535303831100464,0.001,3,256,4,1,cuda,1000,0.5,100,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,928.0396769369144,3.8504960811851583,0.019525196403265,19.576228141784668,0.001,3,256,4,1,cuda,1000,0.5,100,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,32967.677950081576,3.8504960811851583,0.2981848418712616,19.625816822052002,0.001,3,256,4,1,cuda,1000,0.5,100,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,222.06802731760374,3.8504960811851583,0.004131723195314407,19.51612162590027,0.001,3,256,4,1,cuda,1000,0.5,500,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,199.8979825552209,3.8504960811851583,0.004040840547531843,19.675763368606567,0.001,3,256,4,1,cuda,1000,0.5,500,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,165.0996734333166,3.8504960811851583,0.003630161052569747,19.46731972694397,0.001,3,256,4,1,cuda,1000,0.5,500,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,159.42798145707832,3.8504960811851583,0.0035702770110219717,19.498013734817505,0.001,3,256,4,1,cuda,1000,0.5,500,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,155.74813054300535,3.8504960811851583,0.0037279913667589426,19.57719087600708,0.001,3,256,4,1,cuda,1000,0.5,500,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30629.550298851656,3.8504960811851583,0.3897300064563751,19.6401469707489,0.001,3,256,4,1,cuda,1000,0.5,500,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,24790.458783048864,3.8504960811851583,0.34258583188056946,19.660557508468628,0.001,3,256,4,1,cuda,1000,0.5,500,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30423.312345737115,3.8504960811851583,0.38908490538597107,19.52455234527588,0.001,3,256,4,1,cuda,1000,0.5,500,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,746.8239180681057,3.8504960811851583,0.018506186082959175,19.51725125312805,0.001,3,256,4,1,cuda,1000,0.5,500,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30282.48019944361,3.8504960811851583,0.3891717195510864,19.565099477767944,0.001,3,256,4,1,cuda,1000,0.5,500,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,169.35123828647926,3.8504960811851583,0.003573761088773608,19.49256920814514,0.001,3,256,4,1,cuda,1000,0.5,1000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,216.4041047000502,3.8504960811851583,0.0042260815389454365,19.653125762939453,0.001,3,256,4,1,cuda,1000,0.5,1000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,188.56499958165998,3.8504960811851583,0.003987479489296675,19.511648893356323,0.001,3,256,4,1,cuda,1000,0.5,1000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,155.5166656208166,3.8504960811851583,0.003592744003981352,19.39656138420105,0.001,3,256,4,1,cuda,1000,0.5,1000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,168.32147731551206,3.8504960811851583,0.004057038575410843,19.533536434173584,0.001,3,256,4,1,cuda,1000,0.5,1000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,374.53300049154956,3.8504960811851583,0.008334686048328876,19.537955284118652,0.001,3,256,4,1,cuda,1000,0.5,1000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30595.44919391106,3.8504960811851583,0.3897254168987274,19.78167486190796,0.001,3,256,4,1,cuda,1000,0.5,1000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,30276.713783519495,3.8504960811851583,0.38871729373931885,19.404139518737793,0.001,3,256,4,1,cuda,1000,0.5,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1638.5250781772925,3.8504960811851583,0.031086390838027,19.456201553344727,0.001,3,256,4,1,cuda,1000,0.5,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,800.5135855923695,3.8504960811851583,0.019345276057720184,19.583123683929443,0.001,3,256,4,1,cuda,1000,0.5,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,115.43527887592035,3.8504960811851583,0.0021609847899526358,34.332016944885254,0.001,3,256,4,1,cuda,1000,1.0,1,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.86996030998995,3.8504960811851583,0.003933121915906668,34.331387996673584,0.001,3,256,4,1,cuda,1000,1.0,1,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,201.71186307730923,3.8504960811851583,0.003537219250574708,34.366902589797974,0.001,3,256,4,1,cuda,1000,1.0,1,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,157.30551502886547,3.8504960811851583,0.0025604444090276957,34.34224843978882,0.001,3,256,4,1,cuda,1000,1.0,1,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,149.95581283467203,3.8504960811851583,0.002925996668636799,34.33837270736694,0.001,3,256,4,1,cuda,1000,1.0,1,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,12993.648271471302,3.8504960811851583,0.2789468467235565,34.39126634597778,0.001,3,256,4,1,cuda,1000,1.0,1,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,307.91070924322287,3.8504960811851583,0.003103159600868821,34.348711252212524,0.001,3,256,4,1,cuda,1000,1.0,1,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29953.108731802207,3.8504960811851583,0.38927847146987915,34.58447527885437,0.001,3,256,4,1,cuda,1000,1.0,1,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,223.35321363579317,3.8504960811851583,0.003352194558829069,34.348793029785156,0.001,3,256,4,1,cuda,1000,1.0,1,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2029.1334112491634,3.8504960811851583,0.022254662588238716,34.335472106933594,0.001,3,256,4,1,cuda,1000,1.0,1,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,136.85417581785475,3.8504960811851583,0.002286237431690097,35.294522285461426,0.001,3,256,4,1,cuda,1000,1.0,10,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.9118060784806,3.8504960811851583,0.003807800356298685,35.25040125846863,0.001,3,256,4,1,cuda,1000,1.0,10,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,138.63858689968205,3.8504960811851583,0.003106262069195509,35.269527196884155,0.001,3,256,4,1,cuda,1000,1.0,10,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,142.87923961470884,3.8504960811851583,0.002994009992107749,35.303019523620605,0.001,3,256,4,1,cuda,1000,1.0,10,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,148.46256510416666,3.8504960811851583,0.0030489633791148663,35.28253650665283,0.001,3,256,4,1,cuda,1000,1.0,10,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1267.9506450280287,3.8504960811851583,0.022473793476819992,35.35784101486206,0.001,3,256,4,1,cuda,1000,1.0,10,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2856.406519306392,3.8504960811851583,0.028414253145456314,35.258110761642456,0.001,3,256,4,1,cuda,1000,1.0,10,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,28218.228882979834,3.8504960811851583,0.403100848197937,35.30116391181946,0.001,3,256,4,1,cuda,1000,1.0,10,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,930.5677462453982,3.8504960811851583,0.018337905406951904,35.37122893333435,0.001,3,256,4,1,cuda,1000,1.0,10,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,357.87743944528114,3.8504960811851583,0.007906057871878147,35.29026126861572,0.001,3,256,4,1,cuda,1000,1.0,10,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,183.1880359981593,3.8504960811851583,0.002865410642698407,34.42709398269653,0.001,3,256,4,1,cuda,1000,1.0,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,219.50157661897592,3.8504960811851583,0.003704206319525838,34.36299204826355,0.001,3,256,4,1,cuda,1000,1.0,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,117.1707311014893,3.8504960811851583,0.0025794319808483124,34.40821599960327,0.001,3,256,4,1,cuda,1000,1.0,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,124.49589503848728,3.8504960811851583,0.002845859620720148,34.41507172584534,0.001,3,256,4,1,cuda,1000,1.0,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,188.92518642277443,3.8504960811851583,0.003717494662851095,34.37343645095825,0.001,3,256,4,1,cuda,1000,1.0,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29937.85320186998,3.8504960811851583,0.38797810673713684,34.475269079208374,0.001,3,256,4,1,cuda,1000,1.0,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,759.849461648678,3.8504960811851583,0.010216156020760536,34.37922286987305,0.001,3,256,4,1,cuda,1000,1.0,100,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31858.90378048653,3.8504960811851583,0.2966192960739136,34.435144662857056,0.001,3,256,4,1,cuda,1000,1.0,100,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29361.950318199884,3.8504960811851583,0.41927653551101685,34.40267372131348,0.001,3,256,4,1,cuda,1000,1.0,100,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29698.130101133702,3.8504960811851583,0.3870621621608734,34.45011758804321,0.001,3,256,4,1,cuda,1000,1.0,100,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,221.04587229124832,3.8504960811851583,0.0035622825380414724,34.387802839279175,0.001,3,256,4,1,cuda,1000,1.0,500,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,192.76002316557899,3.8504960811851583,0.003043867414817214,34.39594650268555,0.001,3,256,4,1,cuda,1000,1.0,500,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,178.73683666959505,3.8504960811851583,0.003659839741885662,34.288219690322876,0.001,3,256,4,1,cuda,1000,1.0,500,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,154.30376976656626,3.8504960811851583,0.003029457526281476,34.35385608673096,0.001,3,256,4,1,cuda,1000,1.0,500,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,122.55766163612785,3.8504960811851583,0.0029222397133708,34.3308539390564,0.001,3,256,4,1,cuda,1000,1.0,500,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,231.80782897213857,3.8504960811851583,0.0029863761737942696,34.37353301048279,0.001,3,256,4,1,cuda,1000,1.0,500,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,32071.954680701976,3.8504960811851583,0.2957196533679962,34.365386962890625,0.001,3,256,4,1,cuda,1000,1.0,500,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29765.522199474985,3.8504960811851583,0.38763293623924255,34.31405019760132,0.001,3,256,4,1,cuda,1000,1.0,500,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29721.177048035894,3.8504960811851583,0.38741210103034973,34.33043098449707,0.001,3,256,4,1,cuda,1000,1.0,500,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,8646.4185505041,3.8504960811851583,0.10881180316209793,34.28021025657654,0.001,3,256,4,1,cuda,1000,1.0,500,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,141.59841056936077,3.8504960811851583,0.0026719924062490463,34.29376983642578,0.001,3,256,4,1,cuda,1000,1.0,1000,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,143.8884221782965,3.8504960811851583,0.0026798946782946587,34.317331075668335,0.001,3,256,4,1,cuda,1000,1.0,1000,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,169.61094900435074,3.8504960811851583,0.002825547708198428,34.30072283744812,0.001,3,256,4,1,cuda,1000,1.0,1000,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,166.3966687060743,3.8504960811851583,0.0034425791818648577,34.28639793395996,0.001,3,256,4,1,cuda,1000,1.0,1000,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,162.08710493013723,3.8504960811851583,0.003203612519428134,34.268985986709595,0.001,3,256,4,1,cuda,1000,1.0,1000,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,786.212623933233,3.8504960811851583,0.013877573423087597,34.41353392601013,0.001,3,256,4,1,cuda,1000,1.0,1000,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,278.4503874874498,3.8504960811851583,0.002703870879486203,34.29311752319336,0.001,3,256,4,1,cuda,1000,1.0,1000,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29784.69535694863,3.8504960811851583,0.38739919662475586,34.30760955810547,0.001,3,256,4,1,cuda,1000,1.0,1000,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29771.254308902277,3.8504960811851583,0.3888263702392578,34.42063331604004,0.001,3,256,4,1,cuda,1000,1.0,1000,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,29435.76916128054,3.8504960811851583,0.4194776713848114,34.336787700653076,0.001,3,256,4,1,cuda,1000,1.0,1000,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,537.6270956220716,3.8504960811851583,0.012738152407109737,15.504839897155762,0.001,3,256,4,1,cuda,2000,0.1,1,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,582.259077978581,3.8504960811851583,0.013449542224407196,16.014023780822754,0.001,3,256,4,1,cuda,2000,0.1,1,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,565.0764189570783,3.8504960811851583,0.013923787511885166,15.012007713317871,0.001,3,256,4,1,cuda,2000,0.1,1,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,510.2458649702979,3.8504960811851583,0.013124297372996807,15.045343399047852,0.001,3,256,4,1,cuda,2000,0.1,1,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,498.3030154472055,3.8504960811851583,0.013037252239882946,15.596588373184204,0.001,3,256,4,1,cuda,2000,0.1,1,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,33040.41946431559,3.8504960811851583,0.4090117812156677,15.660212516784668,0.001,3,256,4,1,cuda,2000,0.1,1,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,23101.087456597223,3.8504960811851583,0.26872846484184265,16.081321716308594,0.001,3,256,4,1,cuda,2000,0.1,1,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3014.789262518825,3.8504960811851583,0.05730314552783966,15.004990100860596,0.001,3,256,4,1,cuda,2000,0.1,1,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,20469.157855379854,3.8504960811851583,0.21318791806697845,14.986655473709106,0.001,3,256,4,1,cuda,2000,0.1,1,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31457.873986832747,3.8504960811851583,0.4321073591709137,15.621198177337646,0.001,3,256,4,1,cuda,2000,0.1,1,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,387.35389082371154,3.8504960811851583,0.007620252203196287,17.44864058494568,0.001,3,256,4,1,cuda,2000,0.1,10,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.1923462077477,3.8504960811851583,0.007937412708997726,17.916550397872925,0.001,3,256,4,1,cuda,2000,0.1,10,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,376.44746302920015,3.8504960811851583,0.0077019743621349335,16.97543168067932,0.001,3,256,4,1,cuda,2000,0.1,10,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,403.4004233078146,3.8504960811851583,0.008314745500683784,16.99776577949524,0.001,3,256,4,1,cuda,2000,0.1,10,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,412.8028559550703,3.8504960811851583,0.008596062660217285,17.514263153076172,0.001,3,256,4,1,cuda,2000,0.1,10,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1957.6759237470717,3.8504960811851583,0.03789015859365463,17.41896629333496,0.001,3,256,4,1,cuda,2000,0.1,10,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,743.7844058525769,3.8504960811851583,0.013205794617533684,18.000947952270508,0.001,3,256,4,1,cuda,2000,0.1,10,False
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2362.486120262299,3.8504960811851583,0.02888813614845276,17.001623392105103,0.001,3,256,4,1,cuda,2000,0.1,10,False
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,309.7338703773427,3.8504960811851583,0.007344657089561224,16.91892099380493,0.001,3,256,4,1,cuda,2000,0.1,10,False
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,6459.475247343541,3.8504960811851583,0.14806658029556274,17.550141096115112,0.001,3,256,4,1,cuda,2000,0.1,10,False
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,417.130648897674,3.8504960811851583,0.009948179125785828,15.636288404464722,0.001,3,256,4,1,cuda,2000,0.1,100,True
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,553.0153713813588,3.8504960811851583,0.012162205763161182,16.259535551071167,0.001,3,256,4,1,cuda,2000,0.1,100,True
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,434.77285051664995,3.8504960811851583,0.010723854415118694,15.141712188720703,0.001,3,256,4,1,cuda,2000,0.1,100,True
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,483.3793455070281,3.8504960811851583,0.01188728492707014,15.124240636825562,0.001,3,256,4,1,cuda,2000,0.1,100,True
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,347.10881808483936,3.8504960811851583,0.009248527698218822,15.72981071472168,0.001,3,256,4,1,cuda,2000,0.1,100,True
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,31677.971773814006,3.8504960811851583,0.4333781898021698,15.705152988433838,0.001,3,256,4,1,cuda,2000,0.1,100,False
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,11985.712416070532,3.8504960811851583,0.1375521868467331,16.205007791519165,0.001,3,256,4,1,cuda,2000,0.1,100,False
