model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,442.3133732848059,22.721758502896183,0.0073823821730911,3.6203927993774414,0.001,128,3,2000,0.1,1,True,100,45,33.74021478364264
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,293.7151575050201,22.721758502896183,0.0037485510110855,3.638403177261353,0.001,128,3,2000,0.1,1,True,100,45,35.518251894048966
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,311.5242388826138,22.721758502896183,0.0043387487530708,3.6604273319244394,0.001,128,3,2000,0.1,1,True,100,45,35.26259705144536
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,511.124202539324,22.721758502896183,0.0051650032401084,3.676424741744995,0.001,128,3,2000,0.1,1,True,100,45,33.11225102794409
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,598.5783093310743,22.721758502896183,0.0072517083026468,3.657801628112793,0.001,128,3,2000,0.1,1,True,100,45,32.42630573497297
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,313.4631860776439,22.721758502896183,0.003819053992629,3.634775876998901,0.001,128,3,2000,0.1,1,True,100,45,35.23565005265874
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,363.29695082412985,22.721758502896183,0.0045079397968947,3.63556694984436,0.001,128,3,2000,0.1,1,True,100,45,34.59489795952027
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,836.5528507258199,22.721758502896183,0.0104138851165771,3.628421068191528,0.001,128,3,2000,0.1,1,True,100,45,30.972581652695954
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,637.470577622992,22.721758502896183,0.0072282226756215,3.634090185165405,0.001,128,3,2000,0.1,1,True,100,45,32.1529140400754
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,542.8989761127845,22.721758502896183,0.0084912171587347,6.021262884140015,0.001,128,3,2000,0.2,1,True,100,45,32.85032526173829
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,659.3384736864123,22.721758502896183,0.0094217024743556,6.016134023666382,0.001,128,3,2000,0.2,1,True,100,45,32.00643130353588
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,346.5192540997323,22.721758502896183,0.0050294054672122,6.025544881820679,0.001,128,3,2000,0.2,1,True,100,45,34.80024177880013
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,308.8706623368474,22.721758502896183,0.0048676230944693,5.9973304271698,0.001,128,3,2000,0.2,1,True,100,45,35.29974889382124
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,412.999711083919,22.721758502896183,0.0057056010700762,6.023181676864624,0.001,128,3,2000,0.2,1,True,100,45,34.0380180092353
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,566.4654581869144,22.721758502896183,0.006500958930701,6.005296230316162,0.001,128,3,2000,0.2,1,True,100,45,32.66578116079028
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,356.6511227200468,22.721758502896183,0.0049812118522822,5.998709440231323,0.001,128,3,2000,0.2,1,True,100,45,34.67507953270745
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,558.8762001129518,22.721758502896183,0.0094372034072875,6.036773204803467,0.001,128,3,2000,0.2,1,True,100,45,32.72435933299862
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,631.6730803422022,22.721758502896183,0.0066728759557008,6.020590782165527,0.001,128,3,2000,0.2,1,True,100,45,32.192591795629994
SIREN,10,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,596.4685682835509,22.721758502896183,0.0090558603405952,6.021692276000977,0.001,128,3,2000,0.2,1,True,100,45,32.441639858917824
SIREN,11,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,480.9848482471553,22.721758502896183,0.0074533079750835,6.018045663833618,0.001,128,3,2000,0.2,1,True,100,45,33.37620153113207
SIREN,12,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,692.5577361529452,22.721758502896183,0.0084750512614846,6.005924224853516,0.001,128,3,2000,0.2,1,True,100,45,31.792955638863234
SIREN,13,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.29061428003683,22.721758502896183,0.0055028959177434,6.012240648269653,0.001,128,3,2000,0.2,1,True,100,45,35.210405061100786
SIREN,14,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,540.0781367658133,22.721758502896183,0.0054725264199078,5.991217374801636,0.001,128,3,2000,0.2,1,True,100,45,32.872949520712496
SIREN,15,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,321.2484952832162,22.721758502896183,0.004900474101305,5.975540399551392,0.001,128,3,2000,0.2,1,True,100,45,35.129104466432295
SIREN,16,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,558.0110677083334,22.721758502896183,0.0082982536405324,5.981226444244385,0.001,128,3,2000,0.2,1,True,100,45,32.73108735856414
SIREN,17,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,414.4443542398762,22.721758502896183,0.006549525540322,6.024183511734009,0.001,128,3,2000,0.2,1,True,100,45,34.02285320922701
SIREN,18,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,320.6654574025268,22.721758502896183,0.0048683634959161,6.000646114349365,0.001,128,3,2000,0.2,1,True,100,45,35.136993692173384
SIREN,19,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,378.4210291687584,22.721758502896183,0.0055918213911354,6.015706539154053,0.001,128,3,2000,0.2,1,True,100,45,34.417762862641155
SIREN,20,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,513.813209870733,22.721758502896183,0.0089033301919698,6.019833564758301,0.001,128,3,2000,0.2,1,True,100,45,33.08946283207689
SIREN,21,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,559.1513920264391,22.721758502896183,0.0083774616941809,6.017048597335815,0.001,128,3,2000,0.2,1,True,100,45,32.72222138340336
SIREN,22,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,491.5490765143909,22.721758502896183,0.0060520693659782,6.040457725524902,0.001,128,3,2000,0.2,1,True,100,45,33.28184664248229
SIREN,23,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,392.85740095799866,22.721758502896183,0.0057536466047167,6.006747484207153,0.001,128,3,2000,0.2,1,True,100,45,34.255166096266535
SIREN,24,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,335.88177449380856,22.721758502896183,0.0046938969753682,5.97972846031189,0.001,128,3,2000,0.2,1,True,100,45,34.935651098301946
SIREN,25,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,392.9006076388889,22.721758502896183,0.007231218740344,6.011837720870972,0.001,128,3,2000,0.2,1,True,100,45,34.254688482983426
SIREN,26,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,435.1846644390061,22.721758502896183,0.0045077670365571,6.013882160186768,0.001,128,3,2000,0.2,1,True,100,45,33.81077965998989
SIREN,27,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,548.565194371235,22.721758502896183,0.0068702418357133,5.995869398117065,0.001,128,3,2000,0.2,1,True,100,45,32.805232999499864
SIREN,28,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,395.342594335676,22.721758502896183,0.0046905125491321,5.982999086380005,0.001,128,3,2000,0.2,1,True,100,45,34.22777940878983
SIREN,29,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,461.6704617950971,22.721758502896183,0.007233474869281,6.018861532211304,0.001,128,3,2000,0.2,1,True,100,45,33.55419459985431
SIREN,30,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,330.2596427376171,22.721758502896183,0.0070207663811743,6.000534057617188,0.001,128,3,2000,0.2,1,True,100,45,35.008960420063374
SIREN,31,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,321.3070576577142,22.721758502896183,0.0040397970005869,5.981582403182983,0.001,128,3,2000,0.2,1,True,100,45,35.12831283632201
SIREN,32,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,429.5764529472055,22.721758502896183,0.0042418967932462,5.977255582809448,0.001,128,3,2000,0.2,1,True,100,45,33.86711081092735
SIREN,33,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,391.6656534994143,22.721758502896183,0.0072393361479043,5.994525671005249,0.001,128,3,2000,0.2,1,True,100,45,34.26836060317761
SIREN,34,outer/12-2_9-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,374.8613712663153,22.721758502896183,0.0060668610967695,6.004692077636719,0.001,128,3,2000,0.2,1,True,100,45,34.458808592397304
SIREN,35,outer/12-2_10-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,224.18823078773428,22.721758502896183,0.0033535414841026,6.0228588581085205,0.001,128,3,2000,0.2,1,True,100,45,36.69138739072387
SIREN,36,outer/12-2_11-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,283.9050694967369,22.721758502896183,0.0044834171421825,5.988090515136719,0.001,128,3,2000,0.2,1,True,100,45,35.665784012753925
SIREN,37,outer/12-2_0-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,389.2150594565763,22.721758502896183,0.0063284435309469,6.019268751144409,0.001,128,3,2000,0.2,1,True,100,45,34.295619131821766
SIREN,38,outer/12-2_1-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,267.4787091072624,22.721758502896183,0.0067406352609395,6.020871877670288,0.001,128,3,2000,0.2,1,True,100,45,35.92462330205077
SIREN,39,outer/12-2_2-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,279.38865226531124,22.721758502896183,0.0040321829728782,6.034424781799316,0.001,128,3,2000,0.2,1,True,100,45,35.7354278606781
SIREN,40,outer/12-2_3-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,337.11714435868475,22.721758502896183,0.0038498286157846,6.012492895126343,0.001,128,3,2000,0.2,1,True,100,45,34.91970709295536
SIREN,41,outer/12-2_4-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,544.0788675535475,22.721758502896183,0.0081621827557682,6.020997285842896,0.001,128,3,2000,0.2,1,True,100,45,32.84089690869117
SIREN,42,outer/12-2_5-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,255.1321666875837,22.721758502896183,0.0031766246538609,6.008744478225708,0.001,128,3,2000,0.2,1,True,100,45,36.1298633149703
SIREN,43,outer/12-2_6-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,355.3059124518909,22.721758502896183,0.0059535335749387,6.024682283401489,0.001,128,3,2000,0.2,1,True,100,45,34.6914911436004
SIREN,44,outer/12-2_7-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,221.64674583751676,22.721758502896183,0.0034333947114646,6.016630172729492,0.001,128,3,2000,0.2,1,True,100,45,36.7409018928867
SIREN,45,outer/12-2_8-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,535.8340379748159,22.721758502896183,0.0075155361555516,6.028194427490234,0.001,128,3,2000,0.2,1,True,100,45,32.90721250776888
SIREN,46,outer/12-2_9-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,434.2850268260542,22.721758502896183,0.005079505033791,6.011514902114868,0.001,128,3,2000,0.2,1,True,100,45,33.819766926466755
SIREN,47,outer/12-2_10-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,340.00963097180386,22.721758502896183,0.004200555384159,5.992309808731079,0.001,128,3,2000,0.2,1,True,100,45,34.88260329905215
SIREN,48,outer/12-2_11-1/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_2.npy,309.88735279660307,22.721758502896183,0.0041077588684856,6.012591361999512,0.001,128,3,2000,0.2,1,True,100,45,35.28547696705697
SIREN,49,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,481.64282389976574,22.721758502896183,0.0056444816291332,6.013725996017456,0.001,128,3,2000,0.2,1,True,100,45,33.370264547437856
SIREN,50,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_3.npy,563.7532839692102,22.721758502896183,0.007093490101397,6.023768186569214,0.001,128,3,2000,0.2,1,True,100,45,32.68662464026434
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,462.0737938734103,22.721758502896183,0.0072762011550366,8.099104881286621,0.001,128,3,2000,0.3,1,True,100,45,33.550402101962334
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,572.1178137027276,22.721758502896183,0.0088183609768748,8.065888404846191,0.001,128,3,2000,0.3,1,True,100,45,32.62266078413843
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,454.67192598519074,22.721758502896183,0.0080057689920067,8.09286880493164,0.001,128,3,2000,0.3,1,True,100,45,33.62053409530361
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,392.9155672167838,22.721758502896183,0.0075679034925997,8.056600093841553,0.001,128,3,2000,0.3,1,True,100,45,34.254523129753494
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,268.27738689131525,22.721758502896183,0.004402742255479,8.09334421157837,0.001,128,3,2000,0.3,1,True,100,45,35.91167481246863
SIREN,6,outer/12-2_5-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,566.2550488411981,22.721758502896183,0.0089572090655565,8.063969373703003,0.001,128,3,2000,0.3,1,True,100,45,32.66739461474066
SIREN,7,outer/12-2_6-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.2438660893574,22.721758502896183,0.0046536228619515,8.069490432739258,0.001,128,3,2000,0.3,1,True,100,45,34.95688102759733
SIREN,8,outer/12-2_7-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,443.26147558985946,22.721758502896183,0.0057417172938585,8.144769430160522,0.001,128,3,2000,0.3,1,True,100,45,33.730915609051
SIREN,9,outer/12-2_8-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,557.3152283613621,22.721758502896183,0.0081986524164676,8.084723472595215,0.001,128,3,2000,0.3,1,True,100,45,32.73650638668093
