model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fraction,refresh_interval,outermost_linear,first_omega_zero,hidden_omega_zero,original_psnr
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,300.26967374707164,22.721758502896183,0.0041497810743749,5.972417116165161,0.001,128,3,1000,0.5,1,True,100,45,35.422400766725744
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,346.57143809613456,22.721758502896183,0.00437573203817,6.014288663864136,0.001,128,3,1000,0.5,1,True,100,45,34.799587803152235
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,355.8173579735609,22.721758502896183,0.0046356795355677,5.976651668548584,0.001,128,3,1000,0.5,1,True,100,45,34.68524418149438
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,290.3606927710844,22.721758502896183,0.0040844934992492,5.990998268127441,0.001,128,3,1000,0.5,1,True,100,45,35.56813724852126
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,328.9289031124498,22.721758502896183,0.0040713539347052,5.979671001434326,0.001,128,3,1000,0.5,1,True,100,45,35.02649511980283
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,458.0689698899766,22.721758502896183,0.0072248042561113,5.966670989990234,0.001,128,3,1000,0.5,1,True,100,45,33.58820675593915
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,346.01581194569945,22.721758502896183,0.0040326286107301,5.975297212600708,0.001,128,3,1000,0.5,1,True,100,45,34.80655603489166
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,340.6641370168173,22.721758502896183,0.0042452225461602,5.9825520515441895,0.001,128,3,1000,0.5,1,True,100,45,34.87425132591335
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,426.7159327413822,22.721758502896183,0.0072497962974011,6.016550064086914,0.001,128,3,1000,0.5,1,True,100,45,33.896126898953995
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.92725197665663,22.721758502896183,0.0040794475935399,5.98712682723999,0.001,128,3,1000,0.5,1,True,100,45,35.398492345219466
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,440.2153418360944,22.721758502896183,0.007315516937524,5.985535621643066,0.001,128,3,1000,0.5,1,True,100,45,33.76086374796345
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,314.9819342474063,22.721758502896183,0.0045126662589609,5.983591318130493,0.001,128,3,1000,0.5,1,True,100,45,35.21465903173228
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,457.3320770059405,22.721758502896183,0.0072544091381132,5.982618570327759,0.001,128,3,1000,0.5,1,True,100,45,33.59519885155677
