model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,outermost_linear,original_psnr
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1314.9144769180891,336.5279366476023,0.024202287197113,2.8613131046295166,0.001,32,3,1000,False,29.008540418807826
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1274.237009234856,336.5279366476023,0.0237300936132669,2.8578548431396484,0.001,32,3,1000,False,29.145013340883544
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1265.44058656501,336.5279366476023,0.020700229331851,5.6695215702056885,0.001,32,3,2000,True,29.1750978926309
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1503.2203776041667,336.5279366476023,0.0226908512413501,5.670949935913086,0.001,32,3,2000,True,28.427288943535327
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1200.696577978581,336.5279366476023,0.0203932486474514,5.669609785079956,0.001,32,3,2000,True,29.403182758839392
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1089.3692935805725,336.5279366476023,0.0199185479432344,5.674479246139526,0.001,32,3,2000,True,29.825764192623822
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1085.8154270728749,336.5279366476023,0.0205709990113973,5.690656423568726,0.001,32,3,2000,True,29.839955410246755
SIREN,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1346.499007749749,336.5279366476023,0.0217862538993358,5.701587200164795,0.001,32,3,2000,False,28.905455110559274
SIREN,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2278.558346667922,336.5279366476023,0.0313825123012065,5.702317476272583,0.001,32,3,2000,False,26.620913947990374
SIREN,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1470.8931258889725,336.5279366476023,0.0236401874572038,5.701562166213989,0.001,32,3,2000,False,28.521704304398806
SIREN,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1254.0382349711344,336.5279366476023,0.0262462347745895,5.705580234527588,0.001,32,3,2000,False,29.21440770658489
SIREN,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1223.3098173945782,336.5279366476023,0.022787420079112,5.703917503356934,0.001,32,3,2000,False,29.32215087687469
