model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,fourier_features,scale,original_psnr
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1262.5951122197123,121.93974175035868,0.0208870954811573,1.6028287410736084,0.001,32,3,500,64,20,29.18487445020897
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1112.7064677982764,121.93974175035868,0.0212111286818981,1.602137804031372,0.001,32,3,500,64,20,29.733709362998923
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1215.3992061997992,121.93974175035868,0.024045730009675,1.6009867191314695,0.001,32,3,500,64,20,29.35032600401637
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1177.1551597013051,181.0480473372781,0.021933726966381,2.651942253112793,0.001,32,3,1000,32,10,29.48917838208346
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1644.0442891357095,181.0480473372781,0.0258730426430702,2.6705901622772217,0.001,32,3,1000,32,10,28.038380358865595
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1248.9105889704651,181.0480473372781,0.0215333588421344,2.656266212463379,0.001,32,3,1000,32,10,29.23220200950748
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1183.2597852346887,181.0480473372781,0.0222612153738737,2.652792692184448,0.001,32,3,1000,32,10,29.466714441156636
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1107.577500104585,181.0480473372781,0.0217405203729867,2.661142587661743,0.001,32,3,1000,32,10,29.75377424084013
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1566.44667864165,181.0480473372781,0.0268649328500032,2.657371759414673,0.001,32,3,1000,32,20,28.248359325470208
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1892.0901849585844,181.0480473372781,0.029153162613511,2.656506299972534,0.001,32,3,1000,32,20,27.428097159103956
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1518.754235692771,181.0480473372781,0.0265089869499206,2.6520204544067383,0.001,32,3,1000,32,20,28.382640466079568
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1400.628583343792,181.0480473372781,0.023838635534048,2.656569004058838,0.001,32,3,1000,32,20,28.734285637950876
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1317.8912459734772,181.0480473372781,0.0259091220796108,2.652770519256592,0.001,32,3,1000,32,20,28.998719755518465
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1071.1812445092871,121.93974175035868,0.0187031645327806,3.20292067527771,0.001,32,3,1000,64,10,29.898885888309408
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1086.3353021460844,121.93974175035868,0.0180185325443744,3.200742244720459,0.001,32,3,1000,64,10,29.837876559301026
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1144.040180252259,121.93974175035868,0.0177155937999486,3.2013044357299805,0.001,32,3,1000,64,10,29.61310271027393
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,896.6343956555388,121.93974175035868,0.0170852802693843,3.2027716636657715,0.001,32,3,1000,64,10,30.671361540132658
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,932.3486563441264,121.93974175035868,0.0188182443380355,3.2012827396392822,0.001,32,3,1000,64,10,30.50173199491683
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1410.5789355338018,121.93974175035868,0.0244973935186862,3.2033042907714844,0.001,32,3,1000,64,20,28.703541546191616
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1693.6292095465194,121.93974175035868,0.0269487723708152,3.202021598815918,0.001,32,3,1000,64,20,27.90933213536391
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1313.2094249393408,121.93974175035868,0.0207320768386125,3.2038469314575195,0.001,32,3,1000,64,20,29.01417557755432
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1069.6390117762717,121.93974175035868,0.0194795373827219,3.2046382427215576,0.001,32,3,1000,64,20,29.905143146756565
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1065.0963816202309,121.93974175035868,0.0205531846731901,3.2193524837493896,0.001,32,3,1000,64,20,29.92362639478831
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1611.8832386839022,181.0480473372781,0.0217809919267892,5.301108121871948,0.001,32,3,2000,32,10,28.12417969506364
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1870.9013528070616,181.0480473372781,0.0229930859059095,5.3063249588012695,0.001,32,3,2000,32,10,27.47700659749706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2152.5945592264893,181.0480473372781,0.0195366106927394,5.300780534744263,0.001,32,3,2000,32,10,26.8678931052373
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1111.6826224167503,181.0480473372781,0.0203971397131681,5.3022754192352295,0.001,32,3,2000,32,10,29.737707318508377
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1008.3641127008032,181.0480473372781,0.0203879028558731,5.300194025039673,0.001,32,3,2000,32,10,30.16134167864776
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1575.4444026104418,181.0480473372781,0.0247904658317565,5.300405025482178,0.001,32,3,2000,32,20,28.223484672269464
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3548.011271649096,181.0480473372781,0.0277816858142614,5.334661722183228,0.001,32,3,2000,32,20,24.697665578984868
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1453.49570417085,181.0480473372781,0.0232766680419445,5.305356502532959,0.001,32,3,2000,32,20,28.573377962228395
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2374.0064790411648,181.0480473372781,0.0238732863217592,5.327263116836548,0.001,32,3,2000,32,20,26.442696488882035
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1429.2888690177376,181.0480473372781,0.0251901000738143,5.303833246231079,0.001,32,3,2000,32,20,28.64631537231567
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1215.9716849167503,121.93974175035868,0.0184647664427757,6.4013659954071045,0.001,32,3,2000,64,10,29.34828086682005
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1074.094503012048,121.93974175035868,0.0186037831008434,6.43661093711853,0.001,32,3,2000,64,10,29.887090548047826
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,907.9549487010544,121.93974175035868,0.016595771536231,6.419847249984741,0.001,32,3,2000,64,10,30.616872487217005
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,837.2560737742638,121.93974175035868,0.016373137012124,6.407056093215942,0.001,32,3,2000,64,10,30.968932420062703
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,888.5723728246319,121.93974175035868,0.017143553122878,6.3991875648498535,0.001,32,3,2000,64,10,30.710587425814985
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1675.3584415788152,121.93974175035868,0.0240274295210838,6.403625249862671,0.001,32,3,2000,64,20,27.95643810501135
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1704.2942917503349,121.93974175035868,0.0235476233065128,6.400022029876709,0.001,32,3,2000,64,20,27.882069593647138
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1104.0719963186075,121.93974175035868,0.0207542832940816,6.401264190673828,0.001,32,3,2000,64,20,29.767541541923976
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1159.4579685931226,121.93974175035868,0.0226965527981519,6.4023048877716064,0.001,32,3,2000,64,20,29.554965390780616
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1171.8937547063254,121.93974175035868,0.0219332724809646,6.395659923553467,0.001,32,3,2000,64,20,29.50863308959029
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,144.84529445180837,0.0278856009244918,0.3545043468475342,0.001,32,4,100,32,10,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,144.84529445180837,0.0300932936370372,0.3407318592071533,0.001,32,4,100,32,10,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,144.84529445180837,0.0268686152994632,0.3416500091552734,0.001,32,4,100,32,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,144.84529445180837,0.0269695036113262,0.3428142070770263,0.001,32,4,100,32,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1389.5006105149766,144.84529445180837,0.0269454512745142,0.3437938690185547,0.001,32,4,100,32,10,28.76892806834536
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,144.84529445180837,0.0280278827995061,0.3413527011871338,0.001,32,4,100,32,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,144.84529445180837,0.0302016753703355,0.3422098159790039,0.001,32,4,100,32,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,144.84529445180837,0.0271664913743734,0.4061305522918701,0.001,32,4,100,32,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,144.84529445180837,0.0271239634603261,0.3424310684204101,0.001,32,4,100,32,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1389.484342317185,144.84529445180837,0.0269848443567752,0.3419601917266845,0.001,32,4,100,32,20,28.76897891560543
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1442.6679818231255,104.37003683995088,0.0239746272563934,0.3944721221923828,0.001,32,4,100,64,10,28.6058515547909
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1803.0541384287149,104.37003683995088,0.0274934545159339,0.396378755569458,0.001,32,4,100,64,10,27.637427817408273
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,104.37003683995088,0.0267880912870168,0.3955433368682861,0.001,32,4,100,64,10,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,104.37003683995088,0.0266425497829914,0.4035086631774902,0.001,32,4,100,64,10,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1321.25355196829,104.37003683995088,0.025472953915596,0.3954346179962158,0.001,32,4,100,64,10,28.987653809222564
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,104.37003683995088,0.0279070287942886,0.3943870067596435,0.001,32,4,100,64,20,28.092026811291618
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,104.37003683995088,0.0302145574241876,0.3938045501708984,0.001,32,4,100,64,20,27.39395688165706
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,104.37003683995088,0.0272156987339258,0.3948338031768799,0.001,32,4,100,64,20,28.355174592972276
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,104.37003683995088,0.0269888751208782,0.3965582847595215,0.001,32,4,100,64,20,28.63819676769929
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,104.37003683995088,0.0276084151118993,0.3947584629058838,0.001,32,4,100,64,20,28.762149161719424
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1201.8043933546687,144.84529445180837,0.0216050185263156,1.6916415691375732,0.001,32,4,500,32,10,29.399177614661372
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1377.45953083166,144.84529445180837,0.0233398973941802,1.6898298263549805,0.001,32,4,500,32,10,28.80672700440854
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1152.5597977848895,144.84529445180837,0.0197575520724058,1.6921813488006592,0.001,32,4,500,32,10,29.580880817992828
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1062.3906511462517,144.84529445180837,0.0205857269465923,1.7073397636413574,0.001,32,4,500,32,10,29.934673084425633
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1095.305186893407,144.84529445180837,0.0226755812764167,1.6993887424468994,0.001,32,4,500,32,10,29.80216404461298
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1508.2227804446954,144.84529445180837,0.0254511050879955,1.691375494003296,0.001,32,4,500,32,20,28.412860526101348
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1712.432400173611,144.84529445180837,0.0279091820120811,1.6927084922790527,0.001,32,4,500,32,20,27.86138112433892
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1432.5559346762047,144.84529445180837,0.0256134737282991,1.6924142837524414,0.001,32,4,500,32,20,28.636399606079628
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1366.4524661144578,144.84529445180837,0.0257817637175321,1.6968061923980713,0.001,32,4,500,32,20,28.841570199928924
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1265.9762722766063,144.84529445180837,0.0252583250403404,1.7020959854125977,0.001,32,4,500,32,20,29.173259828297557
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,984.0714184864456,104.37003683995088,0.0172261539846658,1.9629058837890625,0.001,32,4,500,64,10,30.2672493048917
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1180.10660219001,104.37003683995088,0.0194480307400226,1.9622106552124023,0.001,32,4,500,64,10,29.478303087052332
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1030.1907996569612,104.37003683995088,0.0181863643229007,1.962011814117432,0.001,32,4,500,64,10,30.068338817665555
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,822.6389712495817,104.37003683995088,0.0165627356618642,1.9632797241210935,0.001,32,4,500,64,10,31.045422690768632
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,818.5029349167503,104.37003683995088,0.0173251293599605,1.9630990028381348,0.001,32,4,500,64,10,31.067313077608958
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1351.0630412274097,104.37003683995088,0.0232040584087371,1.9634466171264648,0.001,32,4,500,64,20,28.890759348905508
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1671.6332033864626,104.37003683995088,0.0246661342680454,1.9620513916015625,0.001,32,4,500,64,20,27.966105598870854
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1266.5348882509204,104.37003683995088,0.0226371176540851,1.9613869190216064,0.001,32,4,500,64,20,29.171343913036345
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1163.6838055346386,104.37003683995088,0.0224962849169969,1.9621293544769287,0.001,32,4,500,64,20,29.539165582867476
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1079.1704631024097,104.37003683995088,0.0226303469389677,1.9618468284606931,0.001,32,4,500,64,20,29.86661498581357
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1492.31222677167,144.84529445180837,0.0216772854328155,3.3781306743621826,0.001,32,4,1000,32,10,28.458918515165873
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1480.5797813650436,144.84529445180837,0.0231520887464284,3.380948066711426,0.001,32,4,1000,32,10,28.49319734358181
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1086.3204955237618,144.84529445180837,0.0185711905360221,3.381338834762573,0.001,32,4,1000,32,10,29.837935753531216
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1051.353414961931,144.84529445180837,0.0208271779119968,3.38552474975586,0.001,32,4,1000,32,10,29.980028190685083
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,968.3385704275436,144.84529445180837,0.0202700458467006,3.381582260131836,0.001,32,4,1000,32,10,30.337243179463236
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1595.2850895770582,144.84529445180837,0.0259314943104982,3.384122848510742,0.001,32,4,1000,32,20,28.16913242711596
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1862.619212527192,144.84529445180837,0.0276870168745517,3.385164260864258,0.001,32,4,1000,32,20,27.496274704684332
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1406.035263449632,144.84529445180837,0.0251190159469842,3.380412340164185,0.001,32,4,1000,32,20,28.717553358147644
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1323.011178829903,144.84529445180837,0.0249638129025697,3.379685640335083,0.001,32,4,1000,32,20,28.981880349774496
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1310.754119341951,144.84529445180837,0.0256398878991603,3.3812947273254395,0.001,32,4,1000,32,20,29.02230317510326
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,981.6015598853749,104.37003683995088,0.0160620994865894,3.920097589492798,0.001,32,4,1000,64,10,30.278163089003503
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1194.1574318105756,104.37003683995088,0.0199579130858182,3.921231508255005,0.001,32,4,1000,64,10,29.42689962962422
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,957.2337801727743,104.37003683995088,0.017729926854372,3.9203438758850098,0.001,32,4,1000,64,10,30.387335325785383
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,800.180337234354,104.37003683995088,0.0157027095556259,3.922608137130737,0.001,32,4,1000,64,10,31.165636734755957
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,821.2366405727075,104.37003683995088,0.016654023900628,3.9414761066436768,0.001,32,4,1000,64,10,31.052832310062488
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,3181.133645258116,104.37003683995088,0.0235459934920072,3.9181604385375977,0.001,32,4,1000,64,20,25.171696337688424
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1500.8798815051873,104.37003683995088,0.0251677073538303,3.918558597564697,0.001,32,4,1000,64,20,28.434056126110438
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1295.2212077476572,104.37003683995088,0.0207039173692464,3.919663906097412,0.001,32,4,1000,64,20,29.074076018942435
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1155.7381622845548,104.37003683995088,0.022523146122694,3.9244284629821777,0.001,32,4,1000,64,20,29.56892094920717
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1005.8065412692436,104.37003683995088,0.021255811676383,3.919753313064575,0.001,32,4,1000,64,20,30.172370930360696
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1134.892801675452,144.84529445180837,0.0208700150251388,6.757981061935425,0.001,32,4,2000,32,10,29.647967073608548
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1254.7613095611614,144.84529445180837,0.0212576910853385,6.7497076988220215,0.001,32,4,2000,32,10,29.211904299616144
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1156.4979004559907,144.84529445180837,0.0189899206161499,6.772472381591797,0.001,32,4,2000,32,10,29.566067000921038
FFNet,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1006.645758816516,144.84529445180837,0.0197539646178483,6.749965190887451,0.001,32,4,2000,32,10,30.16874880653686
FFNet,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1005.628915401188,144.84529445180837,0.0213244743645191,6.750504493713379,0.001,32,4,2000,32,10,30.173137964016036
FFNet,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1411.310172983601,144.84529445180837,0.0242137089371681,6.8295738697052,0.001,32,4,2000,32,20,28.701290767480586
FFNet,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1978.6955844210172,144.84529445180837,0.0272904876619577,6.75090479850769,0.001,32,4,2000,32,20,27.23372564149051
FFNet,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,2737.6906859207666,144.84529445180837,0.0237997882068157,6.7505433559417725,0.001,32,4,2000,32,20,25.82367170340278
