model,data_sample,file_name,original_mse,compression_ratio,transformed_mse,training_time,lr,hidden_features,hidden_layers,max_iters,input_scale,weight_scale,original_psnr
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,42.53144286905755,0.0414824932813644,1.0612413883209229,0.0001,64,4,100,256.0,1.0,28.762149161719424
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1486.873527966031,42.53144286905755,0.0296322740614414,5.292925357818604,0.0001,64,4,500,256.0,1.0,28.474775193455947
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1563.9880982262382,42.53144286905755,0.0238864179700613,5.292545795440674,0.0001,64,4,500,256.0,1.0,28.255181049629133
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1250.7970776334505,42.53144286905755,0.0215322338044643,5.292720079421997,0.0001,64,4,500,256.0,1.0,29.225646908821147
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1301.1475877468206,42.53144286905755,0.0281161945313215,5.293226957321167,0.0001,64,4,500,256.0,1.0,29.054249878636874
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1112.5661055681055,42.53144286905755,0.0216096881777048,5.292677879333496,0.0001,64,4,500,256.0,1.0,29.734257237833145
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,947.3184796477576,42.53144286905755,0.0163067132234573,10.582586765289308,0.0001,64,4,1000,256.0,1.0,30.43255539456443
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1230.5131816327812,42.53144286905755,0.0198381766676902,10.58212924003601,0.0001,64,4,1000,256.0,1.0,29.296652784083037
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,932.9594092515896,42.53144286905755,0.0167719181627035,10.580063581466677,0.0001,64,4,1000,256.0,1.0,30.498887996846072
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,817.2733812855589,42.53144286905755,0.0159698743373155,10.58162784576416,0.0001,64,4,1000,256.0,1.0,31.07384194653204
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,784.4855711910141,42.53144286905755,0.0162507817149162,10.580818891525269,0.0001,64,4,1000,256.0,1.0,31.251665886194694
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,788.2023393051372,42.53144286905755,0.0135591002181172,21.159040689468384,0.0001,64,4,2000,256.0,1.0,31.231138292933224
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,916.0689319779116,42.53144286905755,0.0145684527233242,21.158881187438965,0.0001,64,4,2000,256.0,1.0,30.578233942572414
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,795.1098626275937,42.53144286905755,0.0146381817758083,21.15706729888916,0.0001,64,4,2000,256.0,1.0,31.193244082408377
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,667.0899993201974,42.53144286905755,0.0130717316642403,21.17639660835266,0.0001,64,4,2000,256.0,1.0,31.955671187914803
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,629.1261452058233,42.53144286905755,0.0134875820949673,21.16451072692871,0.0001,64,4,2000,256.0,1.0,32.21013814809751
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1615.958111090194,22.0510248205483,0.0283930003643035,1.25915789604187,0.0001,128,2,100,256.0,1.0,28.11321449975904
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1906.8830308212011,22.0510248205483,0.0388911999762058,1.2581610679626465,0.0001,128,2,100,256.0,1.0,27.39427494749345
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1527.3910420327145,22.0510248205483,0.035767201334238,1.2530913352966309,0.0001,128,2,100,256.0,1.0,28.358013095786617
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.8453527652275,22.0510248205483,0.0340116508305072,1.2533059120178225,0.0001,128,2,100,256.0,1.0,28.63855434473696
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6730005961344,22.0510248205483,0.0288120917975902,1.2603960037231443,0.0001,128,2,100,256.0,1.0,28.762143470556175
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1010.3544176706828,22.0510248205483,0.0171242877840995,6.248992919921875,0.0001,128,2,500,256.0,1.0,30.152778040549716
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1213.4063467411313,22.0510248205483,0.0184448417276144,6.249075174331665,0.0001,128,2,500,256.0,1.0,29.357452865689474
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1011.0929773782632,22.0510248205483,0.0181015934795141,6.2484400272369385,0.0001,128,2,500,256.0,1.0,30.149604547926398
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,863.7789909638554,22.0510248205483,0.0167563837021589,6.249119281768799,0.0001,128,2,500,256.0,1.0,30.833489119398727
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,822.6188791624833,22.0510248205483,0.0169254187494516,6.247896194458008,0.0001,128,2,500,256.0,1.0,31.04552876389942
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,742.6268237010543,22.0510248205483,0.0119242211803793,12.49464464187622,0.0001,128,2,1000,256.0,1.0,31.48980916865151
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,901.8247730505354,22.0510248205483,0.0132240587845444,12.496654510498049,0.0001,128,2,1000,256.0,1.0,30.646293875998488
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,694.0049285684404,22.0510248205483,0.0119713013991713,12.494668960571287,0.0001,128,2,1000,256.0,1.0,31.78388994101173
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,612.9833814424364,22.0510248205483,0.0116861490532755,12.4947829246521,0.0001,128,2,1000,256.0,1.0,32.32302848222053
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,583.1483577539324,22.0510248205483,0.0117760011926293,12.49268388748169,0.0001,128,2,1000,256.0,1.0,32.539724918514686
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,579.1169155789826,22.0510248205483,0.0090263495221734,24.98505711555481,0.0001,128,2,2000,256.0,1.0,32.56985298226189
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,717.7478769243642,22.0510248205483,0.010651365853846,24.98639965057373,0.0001,128,2,2000,256.0,1.0,31.637796322260584
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,559.0083811809739,22.0510248205483,0.0093300445005297,24.98817491531372,0.0001,128,2,2000,256.0,1.0,32.723332294793025
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,501.24365430471886,22.0510248205483,0.0093531375750899,24.984673500061035,0.0001,128,2,2000,256.0,1.0,33.197026612294025
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,468.1406550681894,22.0510248205483,0.009356346912682,24.98285722732544,0.0001,128,2,2000,256.0,1.0,33.49375190260699
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1622.4051034868642,14.79179316612844,0.026593355461955,1.763885498046875,0.0001,128,3,100,256.0,1.0,28.095922449817607
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0476541583,14.79179316612844,0.0297833457589149,1.7610321044921875,0.0001,128,3,100,256.0,1.0,27.393900032410592
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,14.79179316612844,0.0416715517640113,1.7602207660675049,0.0001,128,3,100,256.0,1.0,28.355174592972276
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,14.79179316612844,0.0414416082203388,1.7596733570098877,0.0001,128,3,100,256.0,1.0,28.63819676769929
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.520171833166,14.79179316612844,0.0277975909411907,1.7606072425842283,0.0001,128,3,100,256.0,1.0,28.762620424072427
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,824.2932393637049,14.79179316612844,0.0140273030847311,8.788431167602539,0.0001,128,3,500,256.0,1.0,31.036698108778673
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,891.9581123975067,14.79179316612844,0.0135722188279032,8.789198637008667,0.0001,128,3,500,256.0,1.0,30.6940708898936
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,766.8705956639056,14.79179316612844,0.0135864401236176,8.789697408676147,0.0001,128,3,500,256.0,1.0,31.350294629543377
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,656.7782314152444,14.79179316612844,0.0125650586560368,8.787385702133179,0.0001,128,3,500,256.0,1.0,32.02332798889734
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,600.6934783404452,14.79179316612844,0.0124720195308327,8.789060115814209,0.0001,128,3,500,256.0,1.0,32.410986318790535
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,515.6263582977745,14.79179316612844,0.0082018347457051,17.57276964187622,0.0001,128,3,1000,256.0,1.0,33.07416438823729
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,638.15570354334,14.79179316612844,0.0099706929177045,17.574853897094727,0.0001,128,3,1000,256.0,1.0,32.14824893651616
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,515.1658064549866,14.79179316612844,0.008468123152852,17.573718547821045,0.0001,128,3,1000,256.0,1.0,33.07804519261478
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,464.563507938002,14.79179316612844,0.0087022995576262,17.571815013885498,0.0001,128,3,1000,256.0,1.0,33.52706456354089
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,432.9930712433066,14.79179316612844,0.0084998486563563,17.575834274291992,0.0001,128,3,1000,256.0,1.0,33.83270601939993
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,386.7103688190261,14.79179316612844,0.0062797642312943,35.14330720901489,0.0001,128,3,2000,256.0,1.0,34.32365731851729
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,446.77221777735946,14.79179316612844,0.0071172937750816,35.14678764343262,0.0001,128,3,2000,256.0,1.0,33.69665389787099
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,373.0736082350234,14.79179316612844,0.0063238311558961,35.14522361755371,0.0001,128,3,2000,256.0,1.0,34.47957021257484
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,352.0977922105087,14.79179316612844,0.006611278746277,35.13994765281677,0.0001,128,3,2000,256.0,1.0,34.73088246882931
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,336.1785985086178,14.79179316612844,0.0063404054380953,35.14619278907776,0.0001,128,3,2000,256.0,1.0,34.931814864377486
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1623.8610601259204,11.128329720528972,0.0271194502711296,2.26826810836792,0.0001,128,4,100,256.0,1.0,28.092026811291618
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1907.0226910245144,11.128329720528972,0.0337707698345184,2.269218683242798,0.0001,128,4,100,256.0,1.0,27.39395688165706
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1528.389654974063,11.128329720528972,0.026193268597126,2.2681379318237305,0.0001,128,4,100,256.0,1.0,28.355174592972276
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1431.963248828648,11.128329720528972,0.0260140094906091,2.269150257110596,0.0001,128,4,100,256.0,1.0,28.63819676769929
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1391.6711768950804,11.128329720528972,0.027820311486721,2.2681994438171387,0.0001,128,4,100,256.0,1.0,28.762149161719424
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,655.9120387801205,11.128329720528972,0.010934617370367,11.32658553123474,0.0001,128,4,500,256.0,1.0,32.02905946638048
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,867.9458798736613,11.128329720528972,0.0141535764560103,11.32695770263672,0.0001,128,4,500,256.0,1.0,30.812589028590345
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,671.8109795954651,11.128329720528972,0.0117898173630237,11.325835943222046,0.0001,128,4,500,256.0,1.0,31.925044514067874
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,594.7338546895917,11.128329720528972,0.0115841226652264,11.327104806900024,0.0001,128,4,500,256.0,1.0,32.454288877415074
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,516.3927702999498,11.128329720528972,0.0105784712359309,11.362213611602783,0.0001,128,4,500,256.0,1.0,33.06771395422159
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,419.7034165307061,11.128329720528972,0.0067873536609113,22.647860050201416,0.0001,128,4,1000,256.0,1.0,33.968090442341946
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,476.5733977576975,11.128329720528972,0.0076656602323055,22.64921283721924,0.0001,128,4,1000,256.0,1.0,33.41621752320818
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,400.2948447435576,11.128329720528972,0.0068020750768482,22.65057373046875,0.0001,128,4,1000,256.0,1.0,34.17371551751774
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,361.5705046749498,11.128329720528972,0.0067796153016388,22.64931321144104,0.0001,128,4,1000,256.0,1.0,34.615585533447785
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,374.2150123933233,11.128329720528972,0.0073313857428729,22.64886045455933,0.0001,128,4,1000,256.0,1.0,34.46630342650664
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,289.92579040118807,11.128329720528972,0.0050886846147477,45.29195547103882,0.0001,128,4,2000,256.0,1.0,35.57464698949415
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.60444904618475,11.128329720528972,0.0055954586714506,45.29172658920288,0.0001,128,4,2000,256.0,1.0,34.774186232969654
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,286.91700526062584,11.128329720528972,0.005154806189239,45.29463815689087,0.0001,128,4,2000,256.0,1.0,35.61995259593975
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,265.952101374247,11.128329720528972,0.0050007044337689,45.29513192176819,0.0001,128,4,2000,256.0,1.0,35.94948122594663
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,286.99255877677376,11.128329720528972,0.0052648577839136,45.29806351661682,0.0001,128,4,2000,256.0,1.0,35.618809123957504
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1530.048617647674,5.669787196193102,0.026614136993885,2.820852279663086,0.0001,256,2,100,256.0,1.0,28.35046317922924
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1832.7552253283968,5.669787196193102,0.0320596098899841,2.82735276222229,0.0001,256,2,100,256.0,1.0,27.566470823796877
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1483.4201689570782,5.669787196193102,0.0293425694108009,2.820279836654663,0.0001,256,2,100,256.0,1.0,28.484873692731814
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1333.21570396168,5.669787196193102,0.0248794816434383,2.819504976272583,0.0001,256,2,100,256.0,1.0,28.94851128189238
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1301.1193210341366,5.669787196193102,0.0257817823439836,2.8201704025268555,0.0001,256,2,100,256.0,1.0,29.054344227739183
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,437.65701347054886,5.669787196193102,0.0066612567752599,14.088400602340698,0.0001,256,2,500,256.0,1.0,33.786176563219655
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,509.26147558985946,5.669787196193102,0.0074543538503348,14.087611436843872,0.0001,256,2,500,256.0,1.0,33.12810724685069
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,431.4693735881024,5.669787196193102,0.0067429752089083,14.088293075561523,0.0001,256,2,500,256.0,1.0,33.84801574564612
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,386.2706607680723,5.669787196193102,0.0067262183874845,14.088913679122925,0.0001,256,2,500,256.0,1.0,34.328598262562906
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,384.8330104271252,5.669787196193102,0.0069019980728626,14.088149070739746,0.0001,256,2,500,256.0,1.0,34.344792306418114
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,297.92885212725906,5.669787196193102,0.0048453933559358,28.17246627807617,0.0001,256,2,1000,256.0,1.0,35.45638985421441
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,348.1627277338521,5.669787196193102,0.0053499778732657,28.171533584594727,0.0001,256,2,1000,256.0,1.0,34.77969272525512
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,301.9950609730589,5.669787196193102,0.0049901674501597,28.1742479801178,0.0001,256,2,1000,256.0,1.0,35.397517084910206
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,276.60162394369144,5.669787196193102,0.0049756709486246,28.172386169433597,0.0001,256,2,1000,256.0,1.0,35.77896823218983
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,292.1183013303213,5.669787196193102,0.0050225262530148,28.17487215995789,0.0001,256,2,1000,256.0,1.0,35.54192782215358
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,246.1221827413822,5.669787196193102,0.0041325842030346,56.35317897796631,0.0001,256,2,2000,256.0,1.0,36.286007907813996
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,288.73196823753347,5.669787196193102,0.0046696248464286,56.34372854232788,0.0001,256,2,2000,256.0,1.0,35.592566773888464
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.55196044595047,5.669787196193102,0.0042354934848845,56.34423899650574,0.0001,256,2,2000,256.0,1.0,36.476648256425705
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,225.9628370251841,5.669787196193102,0.0041793412528932,56.34806561470032,0.0001,256,2,2000,256.0,1.0,36.65714529982638
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,225.88556962223896,5.669787196193102,0.0041698459535837,56.34573817253113,0.0001,256,2,2000,256.0,1.0,36.658630612447325
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1459.6767721929384,3.7918593756970975,0.0218328535556793,4.027640104293823,0.0001,256,3,100,256.0,1.0,28.55494851608782
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1615.9870066202309,3.7918593756970975,0.0228572320193052,4.028609752655029,0.0001,256,3,100,256.0,1.0,28.113136842690054
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1481.7226863181895,3.7918593756970975,0.0263642631471157,4.026476860046387,0.0001,256,3,100,256.0,1.0,28.4898461845119
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1372.8896026815596,3.7918593756970975,0.0246328115463256,4.024184226989746,0.0001,256,3,100,256.0,1.0,28.82115932778585
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,1346.1261883471386,3.7918593756970975,0.0267447754740715,4.023641347885132,0.0001,256,3,100,256.0,1.0,28.906657754065463
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,338.85799709253683,3.7918593756970975,0.0052837058901786,20.126367330551147,0.0001,256,3,500,256.0,1.0,34.897338092641846
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,431.92513543758366,3.7918593756970975,0.0064239515922963,20.11876964569092,0.0001,256,3,500,256.0,1.0,33.843430706649286
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,334.1461183274766,3.7918593756970975,0.0053853658027946,20.121118545532227,0.0001,256,3,500,256.0,1.0,34.95815128343287
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,304.23339582287485,3.7918593756970975,0.0053818942978978,20.12222385406494,0.0001,256,3,500,256.0,1.0,35.3654466375251
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,315.883710623745,3.7918593756970975,0.0055727339349687,20.12525463104248,0.0001,256,3,500,256.0,1.0,35.20224317824343
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,235.90754162483267,3.7918593756970975,0.0040599745698273,40.25035262107849,0.0001,256,3,1000,256.0,1.0,36.47009723889567
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,294.8710597598728,3.7918593756970975,0.0046613104641437,40.23566675186157,0.0001,256,3,1000,256.0,1.0,35.50119398132371
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,215.70373028572624,3.7918593756970975,0.0040091723203659,40.23747968673706,0.0001,256,3,1000,256.0,1.0,36.85893893101269
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,210.60463860650935,3.7918593756970975,0.0039672604762017,40.27741146087647,0.0001,256,3,1000,256.0,1.0,36.96283616395184
FFNet2,5,outer/12-2_4-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,219.05568236487616,3.7918593756970975,0.0041049695573747,40.24946856498718,0.0001,256,3,1000,256.0,1.0,36.79197025388017
FFNet2,1,outer/12-2_0-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,194.2483501715194,3.7918593756970975,0.0032674414105713,80.50030446052551,0.0001,256,3,2000,256.0,1.0,37.313942099142054
FFNet2,2,outer/12-2_1-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,226.3191764453648,3.7918593756970975,0.003803830128163,80.48014426231384,0.0001,256,3,2000,256.0,1.0,36.65030194672894
FFNet2,3,outer/12-2_2-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,179.21858527861446,3.7918593756970975,0.0034252507612109,80.47107028961182,0.0001,256,3,2000,256.0,1.0,37.66368504013422
FFNet2,4,outer/12-2_3-0/AuAu200_170kHz_10C_Iter2_3001.xml_TPCMLDataInterface_1.npy,168.61049667419678,3.7918593756970975,0.0033750666771084,80.55063152313232,0.0001,256,3,2000,256.0,1.0,37.928669410775235
